Avancement;Indice Position;Profondeur 1;Profondeur 2;Profondeur 3;Profondeur 4;Profondeur 5;Profondeur 6;Profondeur 7;Profondeur 8
29;100;16;-18;18;-17;20;-15;0;0
29;100;24;-11;19;-14;16;-15;22;0
29;100;8;-26;7;-25;9;-24;9;-35
29;100;9;-18;6;-20;6;-20;6;-13
29;100;16;-19;16;-14;22;-12;24;-19
29;100;11;-26;8;-29;7;-28;9;0
29;100;19;-16;18;-14;19;-13;20;-11
29;100;4;-19;8;-19;9;-19;7;0
29;100;18;-15;18;-14;18;-15;17;-22
29;100;15;-19;11;-24;10;-25;10;0
29;100;14;-14;18;-8;23;-4;30;-24
29;100;15;-14;18;-12;21;-9;27;2
29;100;12;-15;4;-25;1;-31;-2;0
30;100;-19;9;-21;9;-21;9;0;0
30;100;-9;13;-12;14;-15;12;-21;5
30;100;-25;0;-23;3;-24;2;-23;6
30;100;17;37;9;35;6;37;37;51
30;100;-20;14;-20;11;-20;0;0;0
30;100;-12;18;-15;17;-18;10;-19;7
30;100;-9;20;-9;22;-8;21;-20;0
30;100;3;28;2;32;3;0;0;0
30;100;-6;14;-16;9;-18;8;3;8
30;100;-7;30;-5;30;-3;31;-1;31
30;100;-28;2;-29;2;-31;1;-33;0
30;100;-6;24;-5;25;-1;28;0;4
30;100;-6;24;-4;25;-5;22;-5;29
30;100;-7;24;-4;24;-4;25;0;0
30;100;7;40;9;44;8;45;0;31
30;100;-6;24;-7;27;-7;27;11;36
30;100;2;30;0;31;2;31;4;33
30;100;-5;27;-4;28;-5;30;-5;35
30;100;-10;18;-7;23;-1;30;2;0
30;100;-11;21;-11;23;0;0;0;0
30;100;-24;11;-20;11;-11;23;-10;32
30;100;-13;15;-10;18;-11;19;-9;23
30;100;-26;15;-23;16;-20;16;-18;25
30;100;-9;24;-8;22;-8;23;-7;23
30;100;-10;13;-14;11;-16;11;-17;18
30;100;-13;18;-16;18;-15;17;0;0
30;100;-25;11;-24;12;-22;13;-15;13
30;100;-19;17;-17;18;-16;19;-15;63
30;100;-25;7;-25;7;-25;8;-25;16
30;100;-5;24;-5;31;-2;32;-1;35
30;100;8;37;5;35;7;36;8;6
30;100;12;42;14;47;23;51;66;0
30;100;-6;20;-7;19;-5;22;0;74
30;100;-18;17;-17;18;-14;20;-4;0
30;100;-5;31;-3;29;-3;28;-14;34
30;100;3;32;3;29;2;34;4;39
30;100;-3;28;0;27;0;30;0;0
30;100;-11;18;-13;21;-10;23;0;28
30;100;-2;30;-3;23;-11;17;0;0
30;100;-9;27;-6;34;0;36;2;39
30;100;7;37;8;37;6;39;-12;0
30;100;-6;25;-7;25;-9;25;-9;28
30;100;-4;18;-7;18;-9;18;-10;0
30;100;-7;25;-6;25;-7;26;0;0
30;100;18;42;16;42;20;47;28;18
30;100;-5;24;-5;26;-5;26;0;38
30;100;-11;15;-21;9;-23;6;-5;29
30;100;-31;1;-30;2;-30;2;-29;0
30;100;-5;25;-2;28;-2;31;-2;38
30;100;-2;26;-5;27;-4;26;-3;0
30;100;-9;25;-9;22;-13;19;0;0
30;100;-2;28;-2;28;0;34;-15;37
30;100;-2;33;-2;37;0;37;-1;27
30;100;-1;21;-6;19;-6;22;-7;25
30;100;-8;23;-10;25;-6;29;-5;0
30;100;11;38;10;37;11;40;13;0
30;100;-28;5;-27;4;-32;-3;0;0
30;100;-12;16;-14;12;-18;14;-39;28
30;100;-1;33;-2;33;-2;32;-2;0
30;100;-13;19;-13;20;-13;21;-10;-10
30;100;-20;13;-18;17;-17;18;-17;30
30;100;-4;24;0;28;0;34;0;0
30;100;3;24;3;24;2;26;0;40
30;100;-18;17;-19;19;-17;20;0;0
30;100;1;36;1;34;1;34;-15;22
30;100;-4;19;-9;20;-12;19;0;0
30;100;-11;20;-12;20;-12;20;-12;13
30;100;-1;27;-2;27;0;29;1;12
30;100;-18;19;-16;20;-7;26;-7;0
30;100;8;37;8;40;8;40;0;26
30;100;-23;8;-19;7;-13;0;7;0
30;100;-21;15;-22;13;-22;13;-12;46
30;100;-11;22;-8;22;-7;23;-5;0
30;100;-3;27;-3;27;-1;27;0;28
30;100;-16;8;-12;14;-12;11;-19;-1
30;100;-18;15;-17;13;-19;14;-21;0
30;100;-20;16;-20;15;-19;15;-19;9
30;100;-18;10;-19;11;-19;9;-20;11
30;100;-12;26;-13;25;-12;26;-11;0
30;100;-16;15;-3;29;-4;30;-4;30
30;100;2;39;1;39;2;39;2;0
30;100;-10;24;-9;26;-10;27;-9;25
30;100;0;37;1;36;4;38;0;0
30;100;-2;26;-4;25;-5;0;0;0
30;100;-5;27;-3;29;-1;24;-6;31
30;100;0;25;4;32;3;33;3;36
30;100;-5;26;-2;30;0;34;0;0
30;100;-24;5;-27;5;-29;4;1;35
30;100;-19;17;-16;18;-15;20;-14;0
30;100;-16;10;-16;11;-17;10;-18;7
30;100;-21;5;-22;4;-21;3;0;0
30;100;3;40;5;39;5;41;-22;45
30;100;-19;16;-11;24;-5;0;0;0
30;100;-18;4;-20;4;-22;29;-3;-4
30;100;-10;22;-9;22;-11;22;-9;26
30;100;-9;26;-8;23;-11;24;-10;0
30;100;-8;18;-12;16;-14;15;-15;23
30;100;-20;11;-23;10;-21;10;-20;16
30;100;2;27;-4;27;-4;27;-3;31
30;100;-17;15;-15;15;-15;16;-14;12
31;100;14;-3;16;-4;19;-2;0;7
31;100;9;-25;8;-26;6;-25;24;0
31;100;12;-24;10;-29;7;-31;3;-27
31;100;31;1;31;4;32;4;33;5
31;100;23;-2;31;0;34;0;30;-34
31;100;28;-6;28;-3;33;1;37;-2
31;100;12;-18;13;-16;14;-17;13;-19
31;100;19;-16;17;-18;17;-20;16;0
31;100;29;-2;30;0;30;0;0;-21
31;100;28;-2;27;-2;24;-6;24;-4
31;100;7;-20;6;-20;5;-22;33;-25
31;100;28;-5;33;-3;35;0;42;5
31;100;15;-18;14;-19;16;-20;15;-19
31;100;32;-1;17;-6;20;-6;27;3
31;100;11;-13;11;-14;8;-19;2;0
31;100;35;2;35;4;34;4;34;-23
31;100;12;-21;13;-22;11;-22;8;0
31;100;20;-9;20;-7;21;-5;29;2
31;100;21;-14;22;-12;25;-11;0;0
31;100;19;-11;21;-12;22;-12;23;-11
31;100;25;-7;27;-4;28;-2;33;0
31;100;-4;-37;-5;-39;-9;-45;-11;1
31;100;12;-16;5;-18;7;-16;9;-15
31;100;18;-11;20;-11;19;-10;23;-5
31;100;26;-4;26;0;28;0;0;0
31;100;18;-11;15;-13;13;-15;27;-49
31;100;0;-19;3;-14;7;-15;6;0
31;100;20;-19;18;-20;11;-21;5;-27
31;100;20;-12;21;-9;21;-9;23;-9
31;100;29;-4;27;-3;28;1;0;0
31;100;22;-12;22;-13;22;-12;35;0
31;100;17;-9;14;-14;13;-18;12;6
31;100;13;-22;11;-24;10;-24;10;-23
31;100;8;-19;12;-17;13;-15;11;0
31;100;24;-3;32;1;35;1;36;-19
31;100;25;-6;27;0;28;0;40;8
31;100;32;-2;29;-2;28;-2;0;0
31;100;15;-16;16;-17;16;-15;32;-3
31;100;18;-11;19;-13;18;-18;0;0
31;100;37;8;38;7;40;6;13;0
31;100;15;-27;10;-26;7;-25;3;-16
31;100;21;-11;18;-12;21;-11;16;-15
31;100;4;-24;4;-28;5;-25;0;0
31;100;15;-11;18;-8;22;-7;5;0
31;100;12;-8;16;-3;19;-1;19;-1
31;100;11;-12;14;-14;12;-12;11;0
31;100;21;-7;25;-7;26;-8;32;-24
31;100;13;-13;12;-12;14;-10;16;-10
31;100;14;-15;17;-14;17;-13;19;0
31;100;8;-22;9;-20;7;-20;7;-10
31;100;-1;-37;0;-36;-3;-39;-13;0
31;100;18;-17;17;-12;20;-10;23;-7
31;100;14;-21;14;-20;15;-18;13;0
31;100;8;-19;13;-19;13;-18;0;0
31;100;33;4;35;5;39;8;3;-16
31;100;18;-15;18;-14;20;-12;0;0
31;100;16;-14;24;-13;21;-12;18;-18
31;100;28;-6;27;-8;26;-7;35;-14
31;100;19;-5;20;-3;20;-2;0;0
31;100;-3;-22;6;-22;7;-23;26;0
31;100;9;-25;4;-29;2;-28;4;-25
31;100;7;-24;5;-26;4;-31;2;-27
31;100;13;-23;10;-26;10;-27;5;0
31;100;2;-28;4;-28;3;-30;3;-32
31;100;25;-12;25;-9;24;-8;26;-30
31;100;14;-19;12;-20;11;-19;10;0
31;100;20;-1;20;-6;21;-7;24;-5
31;100;17;-3;24;-2;25;-1;0;-23
31;100;29;-3;29;-3;29;-2;32;1
31;100;24;-8;22;-9;20;-11;20;0
31;100;16;-19;18;-16;0;0;0;0
31;100;21;-19;19;-17;20;-17;18;-13
31;100;26;-5;23;-9;24;-9;28;-1
31;100;7;-19;6;-22;5;-25;9;0
31;100;2;-28;2;-26;2;-28;0;0
31;100;25;-10;28;-6;29;-5;37;-27
31;100;23;-6;24;-8;19;-9;20;-1
31;100;7;-22;4;-21;4;-26;-1;-9
31;100;20;-12;19;0;0;0;0;0
31;100;29;3;33;-13;18;-14;20;21
31;100;23;-3;22;-1;23;2;25;0
31;100;17;-16;18;-15;18;-16;18;-12
31;100;30;-7;30;-7;27;-8;29;-4
31;100;-4;-36;-4;-36;-6;-37;-11;0
31;100;7;-31;3;-32;1;-35;-7;-40
31;100;3;-34;0;-35;0;-36;-5;0
31;100;24;0;23;-2;21;-3;22;-2
31;100;12;-19;8;-20;8;-23;9;0
31;100;22;-2;27;1;35;5;42;0
31;100;19;-11;19;-10;19;-10;0;-23
31;100;8;-19;9;-21;8;-25;7;0
31;100;17;-12;19;-10;19;-8;21;13
31;100;16;-11;14;-12;10;-17;0;0
31;100;10;-24;11;-23;12;-22;6;-10
31;100;33;-1;27;-5;27;0;0;0
31;100;5;-23;7;-25;7;-7;5;-22
31;100;13;-5;17;0;26;3;32;0
31;100;20;-2;19;-2;23;0;26;-26
31;100;30;9;32;7;34;5;0;0
31;100;20;-15;19;-13;21;-11;19;0
32;100;-14;13;-18;5;-28;-2;-35;0
32;100;-34;1;-32;-1;-32;-1;-32;-2
32;100;-6;26;-6;26;-7;27;-6;29
32;100;-1;28;0;26;0;37;7;-4
32;100;-6;18;-11;18;-14;23;-8;0
32;100;-4;18;-13;16;-18;9;-16;36
32;100;-20;13;-22;13;-22;12;-19;0
32;100;-8;22;-7;21;-7;25;0;0
32;100;-10;23;-9;25;-8;23;-8;25
32;100;-15;13;-16;13;-17;17;-15;0
32;100;-6;26;-1;32;1;42;7;42
32;100;-8;15;-9;18;-11;20;0;0
32;100;-26;3;-27;3;-28;0;-12;0
32;100;5;35;5;36;6;33;2;21
32;100;4;36;3;34;4;32;3;0
32;100;-6;23;-8;23;-9;26;-6;26
32;100;-8;19;-12;20;-13;19;-17;17
32;100;-9;13;-8;15;-5;15;-9;0
32;100;-21;12;-23;12;-24;7;-29;9
32;100;-14;13;-17;16;-17;16;0;0
32;100;-14;18;-12;22;-8;33;0;0
32;100;-28;2;-27;5;-25;7;-4;7
32;100;-5;25;0;29;2;29;0;29
32;100;-11;18;-7;26;0;35;7;18
32;100;5;35;0;31;1;34;2;37
32;100;-12;25;-11;26;-9;30;-8;35
32;100;0;25;-3;26;-5;25;-9;31
32;100;-11;7;-11;10;-8;22;-9;0
32;100;-21;14;-20;13;-20;8;-23;34
32;100;-17;20;-16;19;-16;21;-18;0
32;100;-13;25;-14;25;-13;25;-13;21
32;100;-15;11;-22;15;-20;9;-22;0
32;100;-2;31;-3;30;-2;23;-1;13
32;100;-11;20;-15;20;-14;21;-10;0
32;100;-5;16;-10;17;-6;19;-7;20
32;100;-16;17;-14;18;-15;0;0;0
32;100;-3;23;-4;23;-8;23;-10;0
32;100;-11;26;-11;24;-8;27;-10;20
32;100;-21;7;-20;7;-22;10;-17;0
32;100;-15;22;-13;21;-16;18;-14;0
32;100;1;31;0;36;3;39;7;25
32;100;-13;19;-11;17;-12;12;-16;13
32;100;-16;9;-15;11;-15;16;0;0
32;100;0;33;-1;35;0;36;-14;17
32;100;0;25;-1;28;-3;21;-10;39
32;100;-8;27;-9;27;-8;0;0;0
32;100;2;35;0;35;0;30;-5;0
32;100;-11;23;-13;22;-12;22;0;31
32;100;1;32;1;36;3;0;0;0
32;100;-15;15;-15;19;-14;41;-10;0
32;100;-20;7;-25;3;-28;-3;-35;0
32;100;0;25;2;24;1;33;3;45
32;100;-1;31;3;32;2;36;3;0
32;100;-21;3;-25;1;-28;-8;-32;24
32;100;-13;11;-10;11;-13;16;-14;14
32;100;-5;21;-5;23;0;40;9;0
32;100;4;38;5;38;5;40;10;41
32;100;6;39;8;37;9;0;0;0
32;100;10;31;6;30;5;45;11;39
32;100;-8;23;-7;21;-6;17;14;34
32;100;-23;6;-23;-2;-30;-1;-28;-6
32;100;-25;7;-25;8;-26;7;0;0
32;100;-8;22;-8;23;-6;25;-27;24
32;100;-16;19;-19;18;-18;14;-22;6
32;100;-25;1;-32;-3;-36;-8;-38;-10
32;100;-24;8;-25;6;-31;-1;-33;44
32;100;-20;11;-21;9;-26;10;-20;7
32;100;-7;33;-2;35;0;32;0;0
32;100;-16;13;-21;13;-22;12;1;9
32;100;-13;21;-12;21;-11;14;-14;0
32;100;-5;27;-1;28;-2;28;-1;0
32;100;-18;6;-24;2;-29;-5;-38;16
32;100;-16;11;-20;10;-20;7;-21;10
32;100;-6;23;-5;27;-6;31;-3;-5
32;100;0;34;3;35;6;41;11;46
32;100;-21;16;-22;14;-23;6;-31;1
32;100;-4;19;-8;22;-7;26;-5;0
32;100;-6;23;-1;24;-2;24;0;27
32;100;-24;3;-23;5;-22;9;-18;0
32;100;0;26;-1;26;-1;26;-1;9
32;100;-5;31;-1;30;0;31;1;32
32;100;-17;10;-20;8;-23;7;-20;28
32;100;-17;16;-16;17;-16;0;0;0
32;100;-14;17;-12;18;-13;13;0;0
32;100;2;36;5;38;6;48;-23;7
32;100;0;30;0;29;-3;27;-5;27
32;100;-24;10;-27;7;-27;2;-33;0
32;100;-32;-4;-31;-9;0;0;0;0
32;100;9;22;1;19;0;30;0;0
32;100;-15;11;-19;13;-22;10;10;0
32;100;-10;11;-18;7;-23;1;-24;8
32;100;-13;17;-17;16;-16;15;0;32
32;100;-17;6;-23;7;-24;9;0;0
32;100;-7;26;-5;28;-3;36;-24;34
32;100;-13;22;-7;26;-6;26;-5;0
32;100;-31;3;-29;6;-29;0;-34;8
32;100;-21;12;-17;13;-15;15;-18;0
32;100;-12;14;-16;12;-18;8;-16;18
32;100;-20;4;-25;3;-26;-1;0;0
32;100;-8;25;-9;24;-10;24;-33;10
33;100;24;-3;25;-2;22;-4;23;-4
33;100;18;-5;25;-3;34;3;0;0
33;100;18;-8;21;-9;19;-10;34;0
33;100;23;0;29;0;29;-1;33;-11
33;100;6;-25;6;-26;-1;-31;-1;1
33;100;7;-29;6;-29;-1;-35;0;-31
33;100;22;-7;25;-7;33;0;34;0
33;100;11;-22;10;-23;6;-30;0;-1
33;100;20;-11;27;-10;24;0;0;0
33;100;8;-18;10;-17;10;-17;0;0
33;100;20;-4;29;-3;18;-14;25;-32
33;100;30;-3;28;-5;23;-6;14;-33
33;100;17;-14;14;-17;11;-19;9;-23
33;100;14;-14;15;-14;23;-6;20;-11
33;100;15;-13;19;-13;12;-18;15;-10
33;100;24;-15;23;-16;24;-15;24;0
33;100;10;-27;9;-26;3;-27;2;-28
33;100;15;-14;14;-22;7;-21;4;-22
33;100;17;-16;16;-18;15;-17;14;-17
33;100;24;-2;26;0;29;8;30;0
33;100;0;-24;1;-28;-3;-30;-3;7
33;100;24;-6;24;-7;25;-4;26;0
33;100;3;-17;11;-14;24;-1;0;0
33;100;10;-13;9;-17;5;-29;26;0
33;100;21;-15;18;-18;10;-17;4;-30
33;100;5;-21;5;-22;9;-22;9;-27
33;100;6;-26;8;-27;9;0;0;0
33;100;15;-14;19;-13;14;-29;6;-14
33;100;2;-36;3;-35;1;-38;1;-17
33;100;33;1;32;-4;32;-2;0;0
33;100;3;-15;8;-14;1;-24;32;-23
33;100;15;-12;15;-11;19;-10;18;-3
33;100;16;-4;19;0;26;-1;0;-10
33;100;-12;-37;-13;-37;-7;-36;27;0
33;100;6;-16;10;-17;13;-20;11;0
33;100;6;-21;4;-23;7;-21;5;-25
33;100;24;-5;27;-1;29;-1;31;-19
33;100;22;0;28;1;30;1;33;0
33;100;11;-21;11;-20;5;-23;6;1
33;100;-5;-43;-13;-50;-18;-53;-17;-54
33;100;36;6;39;9;55;22;56;24
33;100;30;2;32;7;42;14;0;0
33;100;20;-2;28;2;34;7;44;9
33;100;11;-20;10;0;0;0;0;0
33;100;31;1;31;-23;6;4;6;12
33;100;1;-21;7;-20;6;-26;6;-26
33;100;35;1;32;0;38;5;37;0
33;100;7;-18;9;-18;8;-23;9;4
33;100;16;-17;14;-19;10;-18;9;-26
33;100;7;-21;6;-22;8;-29;9;-18
33;100;0;-31;-4;-31;-4;-34;-7;0
33;100;12;-16;18;-14;16;-14;18;-27
33;100;12;-7;18;-4;26;0;26;-13
33;100;9;-23;11;-22;5;-29;5;-27
33;100;4;-28;6;-29;2;-32;0;0
33;100;18;-3;20;-3;16;-3;18;0
33;100;20;-15;21;-16;22;-13;24;-35
33;100;19;-4;23;-9;26;-8;25;0
33;100;9;-21;9;-20;11;-25;0;-6
33;100;17;-11;17;-9;20;-5;20;-1
33;100;31;4;32;7;35;8;38;-8
33;100;11;-22;8;-22;10;-26;13;-27
33;100;12;-25;10;-26;10;0;0;0
33;100;-2;-25;-2;-28;0;-23;0;0
33;100;6;-22;2;-25;4;-21;10;-26
33;100;4;-27;3;-24;8;-25;10;-23
33;100;-9;-44;-10;-41;-18;-45;-19;-24
33;100;13;-21;11;-23;7;-25;8;0
33;100;28;0;30;0;31;-4;32;0
33;100;8;-17;9;-20;10;-20;11;-21
33;100;2;-34;-2;-35;-11;-43;-11;-23
33;100;26;0;26;-1;12;-15;17;-14
33;100;35;8;40;9;48;16;52;16
33;100;12;-19;12;-23;12;-27;12;0
33;100;0;-40;-4;-39;-9;-44;-10;-27
33;100;9;-16;10;-19;21;-14;20;-16
33;100;7;-27;8;-21;5;-27;10;0
33;100;18;-11;15;-15;0;0;0;0
33;100;9;-21;10;-18;8;-21;9;-22
33;100;-20;-38;-12;-42;-14;-46;-14;-17
33;100;20;-11;21;-10;20;-14;23;-11
33;100;3;-33;-1;-40;-14;0;0;-21
33;100;3;-23;2;-26;1;-52;0;0
33;100;13;-17;15;-21;13;-26;1;-21
33;100;21;-14;23;-13;17;-15;21;-12
33;100;12;-16;13;-16;10;-21;12;-17
33;100;27;-7;27;-6;33;-3;0;0
33;100;19;-9;20;-10;26;0;26;-2
33;100;21;-15;21;-11;13;-18;17;0
33;100;30;-4;26;-4;33;0;0;0
33;100;15;-15;15;-15;22;-10;20;0
33;100;0;-20;3;-21;0;-23;-2;0
33;100;9;-25;9;-25;11;-23;7;0
33;100;17;-12;19;-14;12;-14;0;-24
33;100;15;-14;19;-13;17;-8;14;-9
33;100;20;-7;27;-3;24;-5;28;0
33;100;10;-20;10;-23;10;0;0;0
33;100;26;-4;28;2;26;-23;10;-3
33;100;20;-6;24;-4;21;-7;27;0
33;100;22;-2;24;-3;29;0;30;0
34;100;-14;15;-17;23;-14;17;-13;15
34;100;4;27;0;30;3;31;3;32
34;100;-5;28;-1;28;1;31;4;33
34;100;-12;16;-14;15;-14;11;-18;11
34;100;10;34;9;37;10;39;0;0
34;100;-2;33;1;35;1;36;9;39
34;100;-12;18;-10;21;-7;24;-7;26
34;100;-10;28;-8;38;-1;0;0;0
34;100;-10;19;-14;12;-19;13;0;0
34;100;-26;6;-29;6;-32;-1;-2;-2
34;100;-6;23;-3;27;-1;31;0;32
34;100;-12;17;-9;21;-6;25;0;26
34;100;-24;6;-26;14;-23;13;-27;0
34;100;-18;10;-22;6;-25;7;-25;34
34;100;-12;24;-12;29;-6;29;-7;25
34;100;10;43;14;41;17;43;15;11
34;100;13;34;8;34;8;36;12;45
34;100;-11;21;-10;27;-1;31;-2;0
34;100;-18;9;-19;16;-17;14;-19;30
34;100;-10;23;-1;22;-6;26;0;0
34;100;-2;24;-4;25;0;29;2;34
34;100;1;31;6;45;15;48;14;12
34;100;-21;11;-22;12;-25;11;-24;40
34;100;-21;15;-16;26;-11;19;-17;18
34;100;-11;20;-12;21;-8;24;0;0
34;100;0;29;1;42;8;43;-7;27
34;100;-9;16;-9;7;-18;5;-18;12
34;100;5;40;7;45;15;49;19;0
34;100;-7;21;-7;15;-8;16;-9;22
34;100;-15;15;-15;16;-12;15;-17;0
34;100;-7;19;-12;27;-7;28;-10;13
34;100;-1;24;0;34;11;34;6;0
34;100;3;35;4;37;5;0;0;0
34;100;-12;17;-11;19;-12;42;-12;20
34;100;-4;26;-4;26;0;28;-1;32
34;100;0;30;1;31;2;35;6;0
34;100;-17;16;-19;14;-15;13;-20;29
34;100;-9;19;-7;24;-2;28;-4;0
34;100;-27;11;-27;9;-29;9;0;29
34;100;-8;25;-8;32;-2;31;-1;0
34;100;8;35;8;41;10;41;-31;43
34;100;11;43;11;52;16;51;17;53
34;100;-6;28;-4;34;0;37;0;36
34;100;1;33;0;41;0;0;0;0
34;100;-10;14;-12;20;8;38;-4;0
34;100;1;29;2;31;2;37;4;38
34;100;-13;16;-13;24;-3;25;0;8
34;100;-19;19;-20;15;-22;12;-24;12
34;100;-17;14;-22;17;-20;17;-22;27
34;100;-10;20;-9;19;-4;24;-3;27
34;100;-16;25;-10;22;-12;26;-10;0
34;100;-8;19;-10;24;-1;24;-2;24
34;100;-8;25;-2;30;-2;31;0;31
34;100;-8;14;-11;9;-21;6;0;0
34;100;-27;3;-27;1;-26;3;-25;0
34;100;-2;33;-1;36;-2;36;-24;29
34;100;-4;32;1;43;9;44;9;4
34;100;-8;17;-7;21;-6;23;-7;24
34;100;-5;28;-5;30;-2;32;-2;34
34;100;-1;33;1;37;7;40;10;43
34;100;-9;15;-11;16;-11;19;0;0
34;100;-5;27;-5;28;-1;28;1;29
34;100;-14;23;-10;24;-9;28;-7;27
34;100;-9;22;-12;22;-11;19;-16;0
34;100;-21;10;-23;12;-20;12;-20;16
34;100;11;48;14;57;24;56;0;0
34;100;-17;17;-15;19;-7;23;23;0
34;100;7;-19;9;-24;5;-24;0;0
34;100;10;36;5;36;14;37;9;23
34;100;-18;7;-9;11;-18;12;-16;17
34;100;-27;0;-30;-6;-39;-5;-38;-20
34;100;-14;8;-18;13;-14;11;-14;0
34;100;8;37;16;44;26;52;26;56
34;100;10;32;8;30;1;33;3;15
34;100;-25;8;-26;-4;-41;-11;0;0
34;100;-14;15;-18;14;-21;13;0;0
34;100;-25;4;-28;7;-22;12;-23;-9
34;100;-12;18;-15;20;-14;23;0;0
34;100;-6;18;-4;18;-6;18;-11;20
34;100;21;43;17;52;29;59;28;10
34;100;-13;25;-9;20;-11;23;-7;0
34;100;-23;9;-24;12;-21;13;-22;28
34;100;-7;19;-8;9;-16;17;-14;22
34;100;-29;-3;-32;-7;-40;-7;-42;-12
34;100;-3;34;-3;28;-3;28;0;0
34;100;-6;13;-16;12;-23;1;0;0
34;100;-14;24;-13;22;-16;25;-1;0
34;100;-14;21;-17;17;-22;17;-24;0
34;100;-7;24;-6;25;-4;33;-1;36
34;100;-11;20;-15;30;-5;25;-7;27
34;100;0;31;0;39;7;42;10;48
34;100;-7;28;-7;27;-11;24;0;0
34;100;-23;7;-18;5;-24;0;0;0
34;100;-23;3;-26;10;-17;12;-13;9
34;100;-28;6;-27;2;-30;3;-31;2
34;100;0;34;2;43;7;43;0;0
34;100;-7;24;-1;17;-7;23;9;28
34;100;-17;18;-12;15;-14;15;-14;17
34;100;-1;31;0;19;-5;23;-5;26
34;100;-19;14;-19;8;-27;8;-27;7
35;100;38;6;45;12;51;15;0;0
35;100;14;-24;15;-14;13;0;52;0
35;100;1;-21;5;-18;7;-15;10;-14
35;100;22;-10;17;-13;17;-10;14;15
35;100;0;-27;-11;-49;-13;-51;-12;0
35;100;21;-11;21;-15;20;-7;27;-12
35;100;25;-6;20;-10;22;-10;25;-47
35;100;23;-4;29;-1;28;0;27;1
35;100;-2;-36;-10;-43;-10;-43;-11;-43
35;100;9;-28;0;-42;-5;-44;-10;-46
35;100;13;-17;17;-14;19;-13;19;-12
35;100;8;-17;8;-19;8;-26;4;-28
35;100;7;-21;4;-27;3;-29;3;-29
35;100;18;-4;22;-4;23;-2;22;-1
35;100;3;-22;-10;-38;-10;-38;-9;0
35;100;20;-13;23;-12;21;-12;21;-39
35;100;11;-14;24;-6;22;-5;19;0
35;100;15;-9;18;-9;19;-6;22;-14
35;100;5;-21;7;-25;8;-25;5;-5
35;100;21;-5;22;-2;21;-1;22;0
35;100;22;-12;18;-15;18;-11;24;-8
35;100;22;0;39;8;39;11;40;0
35;100;14;-16;19;-11;17;-13;19;14
35;100;34;4;34;0;35;0;37;0
35;100;10;-17;19;-16;17;-17;17;0
35;100;18;-8;21;-4;20;-7;22;1
35;100;21;-3;24;-3;24;-3;28;-10
35;100;15;-15;15;-21;14;-24;15;0
35;100;31;7;43;15;53;19;55;27
35;100;1;-16;10;-21;9;-17;14;-18
35;100;1;-19;14;-17;14;-20;11;0
35;100;-4;-27;-4;-28;-1;-23;-1;-2
35;100;20;-15;20;-15;21;-17;0;0
35;100;10;-24;9;-27;5;-32;22;0
35;100;32;5;39;10;45;15;45;0
35;100;-1;-25;4;-28;3;-31;2;-33
35;100;10;-21;17;-14;17;-20;0;0
35;100;8;-25;5;-25;3;-28;2;-16
35;100;17;-20;16;-22;18;-19;21;0
35;100;4;-29;7;-28;4;-27;5;-29
35;100;2;-30;2;-28;4;-27;2;-31
35;100;31;9;43;19;46;22;51;23
35;100;17;-15;13;-7;21;-6;0;0
35;100;30;-3;29;3;26;-4;22;0
35;100;20;-9;23;-8;29;-5;31;-8
35;100;0;-35;-16;-53;-51;-56;-58;-7
35;100;0;-34;-7;-44;-8;-45;-12;-3
35;100;3;-20;6;-23;7;-24;6;-27
35;100;4;-31;0;-32;2;-31;1;-52
35;100;14;-20;11;-23;12;-25;11;0
35;100;6;-26;-3;-30;-5;-33;-3;-31
35;100;15;-4;9;-8;12;-8;0;0
35;100;12;-23;6;-24;8;0;0;0
35;100;12;-22;17;-18;15;-26;6;-10
35;100;8;-28;3;-30;5;-30;6;0
35;100;9;-16;10;-21;12;-18;18;0
35;100;-7;-45;-16;-52;-15;-55;-50;0
35;100;-1;-27;0;-30;-1;-33;-2;-29
35;100;16;-16;10;-21;11;-20;13;0
35;100;18;-8;19;-8;29;-6;31;-5
35;100;26;-6;27;0;30;-1;0;0
35;100;14;-19;10;-23;9;-23;32;0
35;100;30;5;39;10;43;14;10;20
35;100;14;-26;10;-26;4;-29;4;0
35;100;1;-24;-1;-33;-1;0;0;0
35;100;25;-1;17;-6;24;-1;25;0
35;100;-1;-31;-3;-30;-5;-36;0;0
35;100;30;4;32;3;34;-34;-6;0
35;100;2;-15;6;-22;6;-21;7;-21
35;100;-6;-23;-9;-39;-11;-42;-1;5
35;100;17;-7;22;-7;21;-6;22;-46
35;100;0;-32;0;-34;-1;-38;-2;0
35;100;9;-17;7;-22;10;-21;11;-5
35;100;11;-11;20;-7;24;-7;23;-6
35;100;10;-22;10;-17;9;-16;14;0
35;100;9;-19;10;-22;11;-22;12;-17
35;100;13;-17;13;-23;15;-22;14;-21
35;100;1;-27;5;-24;7;-25;7;0
35;100;-15;-50;-18;-44;-21;-47;-24;0
35;100;11;-23;3;-30;1;-32;0;-21
35;100;-1;-33;-10;-39;-12;-40;-10;0
35;100;15;-19;11;-22;11;-25;0;-24
35;100;15;-14;17;-9;18;-11;18;-10
35;100;6;-21;8;-22;10;-22;10;-21
35;100;4;-23;12;-13;15;-16;13;0
